username,time,avatar_title,group,post_count,join_date,from,text
xtxjim,"  Oct 8 2016, 04:27 AM",New Member,Group: New Member,Posts: 1,Joined: Jun 2010,,"Can contact me,im china logistics (China To Malaysia,Thailand,SG)1KG-RM13.50 (3~5Days)Pm Me More Detail."
jeremy05,"  Oct 10 2016, 05:40 PM",web developer,Group: Senior Member,"Posts: 1,841",Joined: Apr 2005,From: Kepong,"damn shit, me too victim.payment made on 21/09, ETA is 04/10, still haven't get my item until today 10/10."
dopp,"  Oct 11 2016, 09:33 PM",Regular,Group: Senior Member,"Posts: 1,468",Joined: Jan 2003,From: Penang,"same problem with hopshopgo.Overcharge all shipping, and claim the volume metric bullshit.."
uoxtremor,"  Oct 12 2016, 02:49 AM",New Member,Group: Junior Member,Posts: 12,Joined: Jan 2012,,how about sgshop . com . my ? any problem with them ?
big[1],"  Oct 12 2016, 05:43 AM",On my way,Group: Senior Member,Posts: 583,Joined: Jun 2015,,it is normalimagine you have something very very big but light.you still take up the space.
Sedih,"  Oct 12 2016, 11:36 AM",New Member,Group: Junior Member,Posts: 13,Joined: Mar 2015,,"Bought a xiaomi from them. Ordered on friday, then on Wednesday only they proceed my order. That is after i emailed them because so slow."
1KL,"  Oct 12 2016, 11:57 AM",New Member,Group: Junior Member,Posts: 43,Joined: Feb 2015,,so many people get cheated by ez-buy
tangenttheta,"  Oct 19 2016, 10:09 AM",New Member,Group: Junior Member,Posts: 31,Joined: Dec 2013,,Hi do u ship to Hong Kong or knows anyone who does? Thanksss
numbertwo,"  Oct 27 2016, 05:00 PM",Regular,Group: Senior Member,"Posts: 1,597",Joined: Mar 2009,From: PJ lamansara... :D,The chat seems to be offline all the time now and the phone no. is always on offhours mode... something fishy here?
jeins,"  Nov 2 2016, 01:10 PM",New Member,Group: Junior Member,Posts: 4,Joined: Jun 2009,From: Kuala Lumpur,"I really disappointed with them... I used their service twice, twice with different problem. the last time, they lost a parcel of 30+KG , and blamed it to pos laju. and when you contacted them, no one is really helpful. I asked them to gimme prove of passing to poslaju, they can't too. really something fishy....."
wezzien,"  Nov 8 2016, 09:37 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2011,,"This is the first time i'm using ezbuy and I believe it would be the last too. First of all, I tracked my items which already arrived at the warehouse, & was wondering why the status in Ezbuy is still under ""not reached"". So I tried talked to the customer service via FB messenger, and guess, the customer service told me, we need 5-7 days to update the system! So, my question to the customer service, so which means my things will be staying in your warehouse for a week without I can proceeding any further? And, IF my items lost in somewhere, I can only being notify after a week? So the lead time stated in the page is 5days which is even shorter than the warehouse take to update the system?So ridiculous for the service. I have been using other forwarder for many times, usually they will update latest after a week n then i can just proceed to ship it back. I try Ezbuy just because I saw them frequently pop out in my FB wall. Well after I make noise for 3days which the system still blank! Finally the 5th day it was updated! So I quickly proceed for delivery, and again it took me 2 days to arrange... another day to ship.... and I use priority air, which means is 3-5 working days as per mentioned. but after 3days, still I couldn't check on the status. The tracking status is still ""sorry, no information on this shipment"". Can anyone tell me after how many days of shipment only you guys get to track your parcel? I would says, the whole process before ship already took up to a week for me to settle... and another 1 week for shipment (hopefully it is a week, dare not imagine if it will takes more than a week... )Well, I can confirm, the really spent a lot on marketing! I would rather opt for any small forwarder, they are much efficient and have much better customer service! Oh, and their price are relatively quite competitive too! Certain forwarder, their sender will even send me at 9pm to my doorstep! Text me before they are coming to ensure I'm home.... Ezbuy, sh** forwarder ever!"
J1g54w,"  Nov 8 2016, 11:54 AM",Getting Started,Group: Junior Member,Posts: 85,Joined: Jul 2015,,shoes weigh 8kg? maybe they seludup dadah with your shoes lol
getfromme,"  Nov 10 2016, 10:20 AM",New Member,Group: Junior Member,Posts: 25,Joined: Jun 2009,,May I know which fwd agent u use if buying from taobao? How we can contact the forwarder or can pick directly from taobao when check out?
andrekua2,"  Nov 10 2016, 03:21 PM",Look at all my stars!!,Group: Senior Member,"Posts: 6,368",Joined: Jan 2012,,Taobao system is really good. You must choose the forwarding agent when you place order. The forwarding agent will update your taobao delivery page when your item arrive in their warehouse.
RallyNight,"  Nov 10 2016, 05:22 PM",New Member,Group: Junior Member,Posts: 26,Joined: Nov 2015,,kecian kena conned
nomad90,"  Nov 10 2016, 09:51 PM",New Member,Group: New Member,Posts: 1,Joined: Nov 2016,,but how you know wihich to choose?
andrekua2,"  Nov 10 2016, 10:01 PM",Look at all my stars!!,Group: Senior Member,"Posts: 6,368",Joined: Jan 2012,,"Huh? I'm not sure what are you referring to. I don't use daigou, but more towards recommending buyer to deal direct with Taobao and it's affiliated forwarder. This give you more freedom to add more stuffs and then ship them here in one go. Sometimes can also utiliz the shipping discount and coupons offered by sellers on Taobao.Personally I had really good experience with 4PX."
tblover123,"  Nov 10 2016, 10:02 PM",New Member,Group: New Member,Posts: 0,Joined: Nov 2016,,"ohhhh okay okay, then how bout shopback? are they forwarding agent also? i saw their ads on taobao"
Aerith,"  Nov 28 2016, 04:32 PM",New Member,Group: Junior Member,Posts: 28,Joined: Dec 2010,,"I have the worse experience with them too! Stupid EZbuy ! I will never use their services ever again. SO FRUSTRATING! I was using the Ship-For-Me services to ship some items I've purchase from USA to their USA Warehouse. ITems arrived at their warehouses on time but until today they have yet to update my Ship-for-me details to allow me to begin to consolidate my items to get them shipped back to malaysia. I have asked them to update the details twice ! TWICE! and they said yes yes we will update it asap. And up till today, nothing!   How the hell am I supposed to ship it back when I can't even see my items in the ""Arrived"" Panel . This is so frustrating. And worst of all, their online chat system is so shit. You have to wait forever to finally get a guy to talk to you. And when he does he gives you empty promises (""Yea It will be updated asap"") they promised twice and nothing! BS   I'll never recommend their services to anybody. If you dare to try it go ahead. Don't say we never warned you hahaha"
Aerith,"  Nov 28 2016, 04:40 PM",New Member,Group: Junior Member,Posts: 28,Joined: Dec 2010,,OMG we have the same problem with them!! the worse forwarders ever...   I will never recommend their shit services to anyone.
CatCanFly_,"  Dec 1 2016, 03:38 PM",New Member,Group: Junior Member,Posts: 15,Joined: Sep 2015,,You may request for repack actually
CatCanFly_,"  Dec 1 2016, 03:40 PM",New Member,Group: Junior Member,Posts: 15,Joined: Sep 2015,,"Due to overload of order, it will take slightly longer time for the warehouse to check and update on the received parcel. https://ezbuy.sg/cms/page?cmskey=1111_field_report"
PL71,"  Dec 1 2016, 08:39 PM",New Member,Group: New Member,Posts: 0,Joined: Dec 2016,,"Hi, to anyone who wants to use ezbuy malaysia, beware and avoid using their service! I went through them to make a purchase on 2nd Nov for some party favours for a kid's party on first week Dec.. And the confirmation was made only on the 7th after they asked for payment which was made on 3rd, and went through all the back and forth. I had also stated that this is quite urgent as we need it as soon as possible. On 23rd, they claimed that the shipment just left Guangzhou, of course we already got a nasty surprise as we had made several calls on the same week to ask for the estimated arrival date and was advised that it was arriving already! That is not the worst part, since 27th we started checking on the delivery schedule as there was a message in my account stated that the parcel was out for delivery. However none of the customer service officers could tell me when it will be delivered. On 30th, we called again and they claimed they could not contact the delivery man and thus could not check and unsure the whereabout of my parcel. Today we had to chase for the delivery man who was out and about town in Kuala Lumpur to retrieve our parcel!! This is ridiculous and unprofessional. We had paid rm170 just for shipping. This was already too expensive in my previous experiences shopping directly with 65daigou which is now Ezbuy Singapore or Taobao in Singapore. And I did not experience any incidents like this in my years of shopping online too. Talking about professionalism, Ez buy MY should not continue in this market if they cannot handle simple customer service.. or is not serious about running the business. This is my first time writing a negative review as I always think there should be a second chance given. The Singapore counter part is quite sloppy and slow, but still deliver its promise. I seriously think that the Ez Buy My management is not doing checks on the way the business is managed. Nor do they addressed the underlying issues. DO NOT use Ez Buy My service unless you have lots of time and spare cash to waste and like to make calls to check on them and do car chase with their driver. Talking about retail therapy??"
b0rhui,"  Dec 2 2016, 09:27 PM",On my way,Group: Senior Member,Posts: 508,Joined: Apr 2012,,"Some of my 1111 parcels have yet to arrive in my account (it says received by ezbuy but pending weight measurement and stuff). Luckily I have received part of my orders a week after 1111.Well they must have shitload of parcel to process I'm sure because when I ordered on 1111, some items actually arrived on 1211/1311 and those have been forwarded back alreadyFacepalm but what to do, their price is too competitive hence so people hired them"
vanpersie91,"  Dec 4 2016, 07:06 AM",Regular-ly posting shits and stuffs,Group: Senior Member,"Posts: 1,294",Joined: Jan 2009,From: Hurr Durr Herp Derp Land,Kasut sampai 8kg
alucard89,"  Dec 6 2016, 09:16 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,228",Joined: Apr 2006,,"Bravo ezbuyBought my item with discounted price during black friday from last weekToday my order got cancelled without my acknowledgement, apparently i had to topup more since i have to pay for full price when i clearly bought that with discounted price.Just how slow is their response when taking orders? Like a week delay?"
duo_duo,"  Dec 9 2016, 05:41 PM",New Member,Group: Junior Member,Posts: 10,Joined: Mar 2016,,Speechless on EZbuy system. My first and last orders with them.
andrekua2,"  Dec 9 2016, 07:03 PM",Look at all my stars!!,Group: Senior Member,"Posts: 6,368",Joined: Jan 2012,,"That's why it is ETA. You need to understand the term well.Generally stuffs do arrived within this time frame but there's chances of delay on seller's processing time after receiving order. There also could be delay in custom check in China before boarding. After it arrived in klia, another check going to happen. After everything cleared, then only can release to distribution center. If it fall on a public holiday, further delays. I do suggest buyer lower their expectation when it comes to these slow mail delivery. They only charge you 15-20 bucks per kg whereas local poslaju already cost RM7.50 per kg."
Aerith,"  Dec 10 2016, 07:56 AM",New Member,Group: Junior Member,Posts: 28,Joined: Dec 2010,,"What a load of bullshit. Too late to help ur company get better reviews la k? Don't come in here and bs bs Ship-for-me shit service My first set of stuff arrived at their warehouse on the 19th nov, only updated after 2 weeks.Then 2nd set of stuff arrived on the 26th nov, up to today they haven't updated it. It's fucking 10th December already ! No way for me to consolidate my items to even start to get it to be shipped over to Malaysia. ? This is too much guys... don't do this to people la... we spend money on these things ... hard earned money guys...? Worst of all they have taken down all the means of contacting them. No more online chat to ask them to assist u. Don't reply emails don't answer calls. They are seriously asking for a law-suit. Just wait someone else who has worse anger management issues would take these guys on in court. The amount of negligence here is just overwhelming.If u believe this guy go ahead. Taste the ez-buy pain. Don't say we never warn u haha"
b0rhui,"  Dec 10 2016, 10:42 AM",On my way,Group: Senior Member,Posts: 508,Joined: Apr 2012,,Don't vent your frustration on me you dlkhead.It was facts that they used to be good hence the customer baseI currently have 3 unarrived parcels ordered since the 1111 and they all arrived at the warehouse on 14/11. Yes they are so bad. Won't even use them for 1212 even if they credited promotion voucher into my account
nevill83,"  Dec 10 2016, 01:32 PM",New Member,Group: New Member,Posts: 0,Joined: Dec 2016,,order item from ezbuy on november and until today still in prepare shipment!!!!!!!!!send msg to customer service but no one fucking reply my msg until today!!!!:angry:    i don't know why they take so long to ship my item to malaysia..they service now so damn slow  i really don't know what the customer service is doing!!!   maybe i have to wait my item to be ship out on year 2017!!!!!cause they are doing a lot a event 12.12.  really frustrating   i can see will be more ezbuy customer stop using they service in future if they still can't handle they service properly .
duo_duo,"  Dec 12 2016, 08:57 PM",New Member,Group: Junior Member,Posts: 10,Joined: Mar 2016,,"Ya,  I understand the point.  But,  if you stand on consumer standpoint,  eta means is the time it will deliver until your doorstep.  Take an example,  lazada platform, eta means the stuffs reach ur hand within the time frame. Besides,  I notice prime items are their priority.  If your parcel is not prime items,  it seem it take forever.  I got 1 parcel which is not prime parcel,  until now haven't ship out yet.  While,  the rest of 3 prime items are shipping out n on the way to Malaysia.  FYI,  the non prime parcel is ordered 2 weeks earlier than 3 prime parcels."
andrekua2,"  Dec 13 2016, 12:17 AM",Look at all my stars!!,Group: Senior Member,"Posts: 6,368",Joined: Jan 2012,,"Bro,I think you need to understand the situation a little bit. You're not buying from DG65. They are helping you to buy the item from Taobao. So you pay them, they pay the seller. Not sure how their system works, but if they have to verify receive your payment then only proceed, wasted some time. After placing orders, have to wait sellers to ship to forwarding warehouse. Then they will scanned those parcels and repackaged them according to the orders. Items then be sent to custom for declaration and checks. Then only board ship and route to MY. It does take some time. That's why I encourage buyers to deal with Taobao directly. Buy with forwarding option, then pay via online banking. You can track each shipment from each seller. You can even negotiate changing colors, items in case he ran out of stock. You can also opt for refund. Then when all the items arrived in warehouse, can proceed with international forwarding. If you are urgent, you can also ship partially and leave those not urgent items for later shipment. Items arrived in warehouse can be stored there FOC up to 14days upon arrival."
kerwyn,"  Dec 15 2016, 07:49 PM",New Member,Group: New Member,Posts: 0,Joined: Nov 2016,,"Can someone advise me about the Malaysia custom tax? Let's say I buy a furniture (table) via EZBuy (aka CIBai) , when my goods arrive to Malaysia shore, will I get tax by the Malaysia custom (table worth more than RM500) . Hope someone can advise me about this . Thanks"
khai0412,"  Dec 15 2016, 09:23 PM",New Member,Group: Junior Member,Posts: 17,Joined: Nov 2014,,same situation here... i order smthing from ezbuy on 11.11 sale but until nw i still hvnt get my item as well...the ETA time was 13.12.2016...so i live chat wif their customer service...and here come the CIBAI parttheir customer service told me the ETA time change to 13/1/2017...WTF?!   dont think i will ever buy anything on Ezbuy again...?==?
^Ware^wolf,"  Dec 17 2016, 07:36 PM",Enthusiast,Group: Senior Member,Posts: 706,Joined: Jun 2012,,Forget about ezbuy . Especially ship for me . Charged me exorbitant service charge.end up i return my goods
life27,"  Dec 18 2016, 09:10 AM",Getting Started,Group: Junior Member,Posts: 77,Joined: Jan 2013,,I bought more than 100 products fro. Ezbuy .No problem alsoHahahaha
stupiak07,"  Dec 18 2016, 11:51 AM",Getting Started,Group: Junior Member,Posts: 214,Joined: Oct 2007,"From: broken heart land, single forever~","my parcel arrive much later than the promised ETAETA, it called  ETA (ESTIMATED TIME ARRIVAL ) for a reasonso go piss yourself off"
clement5949,"  Dec 19 2016, 12:04 PM",Getting Started,Group: Junior Member,Posts: 88,Joined: Jun 2013,,"But sometimes, some item we cannot even bring into malaysia de wor! like those tian mao tv box"
Aerith,"  Dec 19 2016, 02:22 PM",New Member,Group: Junior Member,Posts: 28,Joined: Dec 2010,,"""Then when all the items arrived at warehouse, can proceed with international forwarding"" you say? Can you please explain why my ship-for-me status is still ""not arrived"" when my parcels have arrived at the warehouse almost one month ago. Yes almost one freakin month liaw. My items arrived on the 26th November... until today it still sits in the warehouse. Not updated. So please tell me how do I ship my items back to Malaysia this way? Enlighten us..."
lorrydriverrocks,"  Dec 19 2016, 04:30 PM",Getting Started,Group: Junior Member,Posts: 186,Joined: May 2014,,"This will be the last time i will ever buy from them, so much hassleItem already in Malaysia since 3 weeks ago1st Delivery - They didn't update their driver on the new pickup location2nd Delivery - They didn't load my goods into the truckIt has been 2 weeks since the 2nd delivery, already chat with their support people. Until now not even an sms to reschedule the 3rd pickup. Then i requested for self collection at their warehouse, even that oso no update. Seriously pathetic their service."
lolful,"  Dec 19 2016, 06:18 PM",On my way,Group: Senior Member,Posts: 525,Joined: Apr 2012,,"Whew, luckily I found this  thread. My heart is with those who used ezbuy"
andrekua2,"  Dec 19 2016, 06:54 PM",Look at all my stars!!,Group: Senior Member,"Posts: 6,368",Joined: Jan 2012,,"Sorry, I can't help you on this. I have no idea where this warehouse were. When I first bought from Taobao, I also didn't knew need to use forwarding. So I bought one without forwarding and waited almost 2 weeks before seller contacted me via aliwangwang. I then contacted a forwarder manually via aliwangwang and they agreed to do manual tracking for me. The rest is history. Right now your case is different. You have no idea where the goods were. That's why I recommend buying direct. If you can find your item tracking no and the forwarder warehouse, then you can contact them to track the item, then pay them via Taobao, and they will shipped to you right away."
Aerith,"  Dec 20 2016, 03:15 PM",New Member,Group: Junior Member,Posts: 28,Joined: Dec 2010,,"I think we are in the wrong page on this one. I am using the ezbuy ship-for-me service. It's their forwarding service. I purchase my items in American stores and they ship to their us warehouse address. FedEx tracking confirms that my items have arrived at ezbuy us warehouse on the 26th nov. Up to today (it's almost Christmas!), ezbuy have yet to update the items that have reached their warehouse into their system. Without their update I am unable to ship it back. What's worst is I have another set of item that's also waiting to be consolidated before I can ship them back here to Malaysia together. It's been in their storage (not my fault- they took forever to update) for almost 30 days now. They gonna start charging me for storage already ! Walau I've even tried contacting them on fb and the inconsiderate ppl don't even bother to reply to help... almost a month already guys..... unbelievable... I even resort to begging them..! Begging them to help me. Beg them to update so I can bloody click on the ship it back option! What the hell man... and yet they still don't bother to help. the worst experience ever. If you're reading this ezbuy please help la aiyo just do ur job.... my Christmas presents won't arrive d this year..."
Aerith,"  Dec 20 2016, 03:18 PM",New Member,Group: Junior Member,Posts: 28,Joined: Dec 2010,,"Yeah lucky u.. I regret I never did my research first man , would've saved me a ton of trouble"
b3arbear,"  Dec 20 2016, 03:38 PM",Getting Started,Group: Junior Member,Posts: 105,Joined: Aug 2010,,"not sure if it falls under sensitive item? if its, it has extra charges for it.and might able to check with the seller. I tried to buy passport holder from TB but when make payment, system blocked me and claimed unable to send into MY.then I personally msg the seller, the seller help me put it into the parcel without state on description hehe."
JStatham,"  Dec 20 2016, 03:46 PM",New Member,Group: Junior Member,Posts: 11,Joined: Aug 2014,,Hmm im wondering if their staffs read this thread or not
glauncher,"  Dec 20 2016, 03:49 PM",Getting Started,Group: Junior Member,Posts: 93,Joined: Jan 2013,,Last time their service quite ok 1 but suddenly become so so bad. Take 1 month more than expected to arrive
clement5949,"  Dec 21 2016, 12:20 PM",Getting Started,Group: Junior Member,Posts: 88,Joined: Jun 2013,,"owh, good idea! next time i am gonna try it Thanks"
BaoFatAuto,"  Dec 27 2016, 12:32 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"Lmao guys, even if ezbuy reads they probably couldn't care. And I understand what the former customers of ezbuy feel because I have been using their service long before when they were known as 65daigou.But now, RIP ezbuy HAHAHAHA."
foxray,"  Dec 27 2016, 10:41 PM",Getting Started,Group: Junior Member,Posts: 70,Joined: May 2011,,https://www.facebook.com/eatlicious/photos/...?type=3&theaterSeems like more problems from this site
y_ky,"  Dec 31 2016, 02:32 PM",New Member,Group: New Member,Posts: 0,Joined: Oct 2012,,"So this is gonna be a little long post, so apologies for that.After using Ezbuy's service so many times, I'd rate them between ""satisfied"" to ""yeah okay, got the work done at least"". BUT! Discover some absurd policy about their shipping this time! I ordered some plastic storage box weighing up to 5KG volumetric weight. So thinking since I'm charged volumetric might as well order something else to take advantage of the extra space (if any) since I'm charged for it anyway. And it's storage box, just put some stuff in there la right? But LO AND BEHOLD! After ordering other stuff: 11 pcs clothing; 1 heels, 1 flats; and one bag, quoted weight shoot up to 9.32 kg, chargeable weight 10.26kg. Heels got charged .72 volumetric weight, fine cause comes with box. Strapless bar  .59kg due to boxed packaging as well. So volumetric weight is about 6.5kg, remaining 3kg is for the clothes. But since my parcel is most probably being charged volumetric, and FFS the rest are clothes! So go ahead and fold it, crumple it, roll it! The actual weight shouldn't matter anymore, right? So I contacted customer service wanted to tell them give me a final quote of the consolidated parcel's volumetric weight, to my surprise I was told regardless of the volumetric weight, ANYTHING THAT GOES INTO THE SAME PARCEL WILL BE CHARGED ADDITIONAL SHIPPING. Like, WTF are you talking? Since when shipping company charge you the weight for every item inside the box after deciding to charge you on volumetric weight? Or am I missing something? Tried to ask them repack my heels inside the storage box to reduce volume, was told I will still be charged for the heels DESPITE NOT TAKING ANY EXTRA SPACE OTHER THAN SPACE IN STORAGE BOX! I'm seriously mind-blown. My mistake for not clarifying with them beforehand but who would have thought they'd be so ridiculous? Definitely not me! Or maybe I didn't understand shipping logics/rules, so someone enlighten me yeah. Don't   if I'm wrong  Conversation with CS attached!And it took me days to be able to get someone to assist me. No one ever give a damn about message dropped via their app. Website stated live chat from 10-10 Mon-Thurs, good for office time employees right? No. I tried to speak to them online Thurs around 8PM but live chat NOWHERE TO BE FOUND - they disabled it. Friday had to use my phone to go online during lunch hour for the live chat - hell of a challenge. Mobile website is not that user-friendly. 
 Ka_Yan.pdf ( 82.04k )
Number of downloads: 81"
pandah,"  Jan 1 2017, 12:20 PM",On my way,Group: Senior Member,Posts: 521,Joined: Jul 2011,,"i guess they just charge to earn those extra, can cover the loss with prime unless u talk to seller ask them pack in one package and send in as 1 item only, but then if anything missing u can not do anything cuz only stated 1 item"
annmix,"  Jan 5 2017, 06:30 PM",Getting Started,Group: Junior Member,Posts: 146,Joined: Apr 2009,,"Jus use taobao forwarder direct lah so easy i dont understand why u all like to use all these 3rd party . Taobao direct forwarder only charge rmb19 per 1kg (rm13), u can keep 20days at thier warehouse to combined all your product. I normally buy clothes so they will jus put every pakage from different seller into 1 big plastic bag. Usually reach KL (Me) after 3 days from guangzhou. Jus received mine today that sent out from gz warehoure on monday. Payment n tracking also so easy ."
alucard89,"  Jan 10 2017, 10:25 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,228",Joined: Apr 2006,,"Prime membership is quite worth it, especially for really heavy items and bulky one. I've received 80? of my orders so far and they're all in great condition. Which I'm quite surprised really considering how people complain all the time about their service haha."
miyakochan89,"  Jan 17 2017, 04:30 PM",IDGAF,Group: Senior Member,Posts: 964,Joined: Aug 2008,,"is that an agent or directly from Tao Bao, I have been using Ezbuy services too but I have recently heard that shipping directly from Tao Bao is much easier and cheaper."
basilisk,"  Feb 20 2017, 06:22 PM",New Member,Group: Junior Member,Posts: 10,Joined: Apr 2013,,"thx for posting this, so now we know their tactic , ridiculous reason to charge like that."
basilisk,"  Feb 20 2017, 06:24 PM",New Member,Group: Junior Member,Posts: 10,Joined: Apr 2013,,"i buy items that are less than 0.5kg, why do i need to pay rm19 by using direct shipping from taobao.with ezbuy, they oni charge RM4.5 for 500g only, this is a way to save."
basilisk,"  Feb 20 2017, 06:27 PM",New Member,Group: Junior Member,Posts: 10,Joined: Apr 2013,,"not really, depends on how big your purchase,ezbuy will use some tactics to increase the cost of shipping."
HaMsTeYr,"  Feb 23 2017, 05:19 PM",New Member,Group: Junior Member,Posts: 36,Joined: Sep 2007,,"Wa, luckily I stumble on this thread...I'm using Taobao consolidated shipping now, so far my experiences have been quite good la, from date of item purchase to arrive malaysia need only about 7 days.Thing is though, got a lot of things (xiaomi official store power bank for example) that can't ship directly using their service. Which forwarder you guys recommend for these?Also, if can recommend one for USA also would be good. ComGateway reliable but man, my wallet feeling empty using their services..."
angelgemini,"  Feb 23 2017, 05:29 PM",...,Group: Senior Member,"Posts: 1,189",Joined: Jun 2005,From: Malaysia,"if the china seller send out fast, should reach very fast but the only problem is they lack of men power ( i guess).they need to repack all the packaging, that will take long time.currently they serving SG, MY, Aus and Thai market.The quantity of parcel they handle perday is crazy.I collect from their delivery lorry before, is like 40 people queuing to collect their parcel.whole lorry is full of item.They also make alot of mistake, i purcahse something from USA and forward to SG.they charge 10x the weight of the original item.Lucky is ship for me service that i can see the item weight from DHL website and compare with them.not easy to communicate with their CS also as many is PRC.no matter how, they still offer the best shipment in market, no choice lo."
Raymond6,"  Feb 26 2017, 10:28 PM",Getting Started,Group: Junior Member,Posts: 85,Joined: Feb 2011,,"Hey! Luckily I've searched for this thread about ezbuy before I made my purchase with them. What made me think twice before proceeding my order with them is because they don't quote you the actual total which is only the amount excluding the shipping fees as its very risky for us, it could be up to them on the shipping fees after paying the product cost. I would like to ask that if you guys have any other reliable & cheap Taobao forwarder that I could rely on? Thanks in advance."
truelife,"  Mar 1 2017, 10:22 PM",Getting Started,Group: Junior Member,Posts: 251,Joined: Sep 2009,,Items under Prime are not the cheapest though. Better buy directly from Taobao.
mrafif,"  Mar 28 2017, 08:50 AM",New Member,Group: Junior Member,Posts: 31,Joined: Oct 2007,From: Bathroom,"So, does it still ok to use their services?"
jmas,"  Mar 28 2017, 09:25 AM",Getting Started,Group: Junior Member,Posts: 149,Joined: Mar 2010,,"Gave up on using their service months ago, their service is getting worse and worse...I paid extra for express air shipping, but get my item after 1mths.. I check with them, always say ""according to our system, we sent out the item""..."
freeman1,"  Mar 28 2017, 09:35 AM",New Member,Group: Junior Member,Posts: 39,Joined: Mar 2015,,"If count like this, all air fowarder will bankrupt, go check how much dhl or fedex charge before u troll here..."
e_mc_square,"  Mar 28 2017, 01:28 PM",Casual,Group: Junior Member,Posts: 369,Joined: Dec 2008,,"Thanks for replying my ancient post     I know exactly what is ""Volumetric weight"" and ""Actual weight"" mean."
e_mc_square,"  Mar 28 2017, 01:29 PM",Casual,Group: Junior Member,Posts: 369,Joined: Dec 2008,,
mrafif,"  Mar 29 2017, 01:56 AM",New Member,Group: Junior Member,Posts: 31,Joined: Oct 2007,From: Bathroom,"omg, thanks for your quick response. appreciate it."
zhiawen,"  Apr 24 2017, 09:41 PM",New Member,Group: New Member,Posts: 1,Joined: May 2012,,"Totally agree, they are loosing the regulars"
davido,"  May 15 2017, 09:21 PM",New Member,Group: Junior Member,Posts: 26,Joined: Dec 2004,,"It appears you guys haven't much exposure buying stuffs from China or even from overseas. Even if you buy from ebay, delivery can take a long time. Its not the seller or website's fault, but its the circumstances of shipping. Sometimes even Kastam Malaysia can hold your package even with Express delivery, it can take over a month."
Hummingbird,"  May 20 2017, 03:17 PM",Casual,Group: Junior Member,Posts: 418,Joined: Nov 2006,,"Please be noted that they have changed the home delivery policy for prime user. Previously it was RM8 per checkout to deliver the item from their warehouse to your home, and now it is changed to charge based on weight, and the minimum charge is RM8.Good try ezbuy, there is no point to buy item from Taobao thru you as most of the cost saving has been charged up by your agent fee, lower than the market conversion rate, shipping fee, delivery fee and etc..."
afieQ,"  May 22 2017, 07:57 AM",Casual,Group: Junior Member,Posts: 370,Joined: Mar 2008,From: Everywhere and nowhere,Lol whats the use of prime anymore if this is true
adamw,"  May 23 2017, 09:10 AM",Back to serve justice to those PKHKC corrupted ministers!,Group: Senior Member,"Posts: 1,275",Joined: Dec 2006,,How often you buy from China Mr Expert?  Just because you have bad user experience does not means you can justified a Sub-standard service from this agent by blaming custom etc.
davido,"  May 30 2017, 09:04 PM",New Member,Group: Junior Member,Posts: 26,Joined: Dec 2004,,"I have bought from China many, many, many times - I lost count. Mostly from Ebay, also used ezbuy.I never said I blamed the agent. On the contrary I said slow shipping is not the agent's fault.Please read my post properly as I think you misunderstood."
adamw,"  Jun 1 2017, 12:18 PM",Back to serve justice to those PKHKC corrupted ministers!,Group: Senior Member,"Posts: 1,275",Joined: Dec 2006,,I do mean it's the agent's fault since so many complaints
miyakochan89,"  Jun 1 2017, 12:39 PM",IDGAF,Group: Senior Member,Posts: 964,Joined: Aug 2008,,"Used to get my stuff from ezbuy a lot until I learned that Tao bao starts shipping directly to me. Since then I never look back and Tao bao direct shipping is crazy fast. And they don't repackage your stuffs to make shipping more expensive because ezbuy always did that. They repackaged into a box so big and charged you more. But I also know that this is what most forwarders do. Just that since Tao Bao does direct now, this seems kinda redundant now."
10996455,"  Jun 2 2017, 04:00 PM",On my way,Group: Senior Member,Posts: 516,Joined: Apr 2014,,Okay ezibye day are numbered
coolstore,"  Jun 3 2017, 02:37 PM",Regular,Group: Senior Member,"Posts: 1,330",Joined: Apr 2008,,"not juz ezibye instead all parties involved in china stuffs biz - from shippers, shipper agent, forwarder, distributor to last mile dealer, bcoz of malaysia dftz project in sepang with jack ma step in to build first distribution warehouse out of chinait would just take months to complete the warehouse and operate soonguess 2108 would be fully operationalalready got see one dealer clearing his factory warehouse stocks with clearance sale, these ppl are prepare in advancesome juz wait till the doom day to come"
10996455,"  Jun 3 2017, 02:42 PM",On my way,Group: Senior Member,Posts: 516,Joined: Apr 2014,,Clearance sale not betul betul one they still make money. Luckily my business not sangkut with china goods
boxer07,"  Jul 2 2017, 08:35 PM",Casual,Group: Junior Member,Posts: 487,Joined: Feb 2007,,"actual price to get from taobao:RM50  + RM13 =63. somemore this is sensitive goods,some forwarder doesn't want to accept .ezbuy end up only pay rm37 ,of course with Rm30 cash voucher ..using sea shipping."
huaweie5830,"  Yesterday, 08:04 AM",Enthusiast,Group: Senior Member,Posts: 910,Joined: Jan 2013,,"Hilarous , I think anyone who wears a pair of 7kg shoes would not be able to walk at allRIP Ur leg"
