username,time,avatar_title,group,post_count,join_date,from,text
Interstellar,"  Today, 11:41 AM",New Member,Group: Junior Member,Posts: 4,Joined: Dec 2014,,true.TS should rename himself to advobodo instead.
pokolinou,"  Today, 11:51 AM",New Member,Group: New Member,Posts: 0,Joined: Nov 2016,,TS logicGDP higher -> surpass country!Goes bangkok. THIS IS THAILAND WOOOOW!
happyking4ever,"  Today, 11:53 AM",Getting Started,Group: Junior Member,Posts: 191,Joined: Feb 2015,,"Japan and Germany economy more diversified than Singapore. In long term they have better stability. It is like USA, you cannot defeat them just by being better in one of their industries, because they are too diversified and too excelled in many areas. Singapore economy is too small and heavily focus in investment and services. if any serious problems happen in those few economy sectors, Singapore can be in big trouble. It is like a pony with a only a few tricks. Malaysia can become that pony already cukur."
PhakFuhZai,"  Today, 11:58 AM",pak beruang,Group: Senior Member,"Posts: 1,360",Joined: Apr 2011,,lol still got ppl invest in SG mehinvest in their underground sewerage residence ah?
Mikethebodo,"  Today, 12:00 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"Which is precisely what I saying. Songlap is everywhere even in Japan n the so-called perfect plastic K-pop Korea.The problem is, they need to be smart when it comes to songlap. Dun songlap until existing infra become obsolete lah. Build over this and that. We can always use existing infra, if want to songlap, yes the songlap will be much less. But songlap also have to be creativelah, make sure enough for national prosperity."
Mikethebodo,"  Today, 12:01 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"But the Racing? why the racing? it is so debilitating, and disunite the nation. politic also dun have to go as far as racing lah. too extreme lah."
metaled,"  Today, 12:01 PM",Getting Started,Group: Junior Member,Posts: 134,Joined: Sep 2009,From: Ladang Nasi Lemak,"Thai politic is far worst then our country, as not much sensitive news can be reported on the news, report on the wrong news and you are going to jail. But the general consensus is they hate the current military government, but they cant talk about it in public, just whisper between friends. Minister in thailand also have a habit of releasing stupid statement, equal to what we have here, some are even worst. They have the same habit of talk cock but 0 action.What u see on Thai english newspaper is the watered down peace version for international view. Serious crime or everyday crime is only reported in Thai language newspaper. In terms of snatch theft or crime that involve stealing, yes it is much lesser here. Corruption i will say is far more worst then our country. You basically need to pay for everything if u want them quicker or be more efficient, unless u have connection. Our country, gov officer is fearing MACC and audit clamp down. Over in Thailand, there is only talk cock by such ministry but no action unless very heavy constant pressure from Thai society.Thai who make it to oversea country they try hard to make things work. Not all but most Thai in their own country work extremely slow, lazy hence low efficiency, and overall just cant handle pressure well, too much pressure and they complain wanna quit. This is so far from what i see with people i have to deal with."
pokolinou,"  Today, 12:03 PM",New Member,Group: New Member,Posts: 0,Joined: Nov 2016,,Ahahaha~ Hooo boi.That is extreme huh~
pokolinou,"  Today, 12:04 PM",New Member,Group: New Member,Posts: 0,Joined: Nov 2016,,sounds very believable.
TruboXL,"  Today, 12:04 PM",Casual,Group: Junior Member,Posts: 333,Joined: Jan 2016,"From: Kota Tinggi, Johor",oil company they sayoil country rich they sayobviously not true
PhakFuhZai,"  Today, 12:05 PM",pak beruang,Group: Senior Member,"Posts: 1,360",Joined: Apr 2011,,"nation prosper = ppl pooreg. look at singaporePAP and Temasek lot's of cash, but ppl in general still struggling to fully withdraw their CPF and have to work in McD after retirementmeanwhile Msia gomen is shortage of cash, but alot of hidden gems in rakyat, if not because of GST and/or more stern action from LHDN, i believe these ppl's wealth will be passed down to several generations down also not finish. You see, if not because of gomen short of money, funds like MBI already make many ppl rich liao. In short, who say Msians are poor, i give him a slap at both sides of the face"
Mikethebodo,"  Today, 12:09 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"Singapore is not so bad lah, look at hong kong even worse.is it so? Singaporeans are struggling to meet ends? The government has provided the 1 thing citizens want - affordable housing. This is something HK can't even give to their frustrated citizens. My friends who migrated to sg, are heaping praises on their life there.It is true we are not exactly poor. But we can actually, do better. There is so much room for improvement. If you score 55 and pass in your exam, you happy leh? For me I want to score higher marks. We can do it, but I always see us only want to score 55."
yhtan,"  Today, 12:09 PM",Look at all my stars!!,Group: Senior Member,"Posts: 7,983",Joined: Sep 2005,From: lolyat,"u think Thailand corruption is lesser than Malaysia I would say every country has their own problem, but Thailand encouragement on their Auto Hub has hurt their city traffic. Look at the amount of car in the road in Bangkok, only 1 line of MRT/LRT there.I would say in SEA in term of infrastructure, Singapore Malaysia still in top 2. FYI Thai King and Thai Army has huge portion in Thai Economy, if anyone wanna go do business, definitely has to kowtow to them."
PhakFuhZai,"  Today, 12:10 PM",pak beruang,Group: Senior Member,"Posts: 1,360",Joined: Apr 2011,,mcm master race oh wai
PhakFuhZai,"  Today, 12:17 PM",pak beruang,Group: Senior Member,"Posts: 1,360",Joined: Apr 2011,,"it all bow down to LKY for the HDB policies. Westerners, Hongkies, and Taiwanese always bitch about the limited freedom Sinkies has compare to them, they never realize the extreme democracy only make things worse for them, look at present HK and TW today, the more defiant they are towards PRC CCP, the more suffering consequences they get.Msia is still decent, cost for doing biz is not as high as SG, we don't have charbeol environment like South Korea either, it's a pretty self-sustainable environment we have, if its not because of corruption, bad management and capital outflow, basically we can practice Trump's close door policy and still not starved to death"
advocado,"  Today, 12:31 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"nah, Malaysians are generally wealthier than fellow Singaporeans, if not, why they want to come over and buy groceries?"
advocado,"  Today, 12:32 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"coz malaysians don't know the exact amount of corruption happening. they only see 2.6billion, that is kacang putih only already hooh haah. wait til they find out the real corruption amount."
advocado,"  Today, 12:34 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"cost of running a biz is always cheaper at poorer nations.however, due to the red tapes & corruption in Malaysia, most investors prefer to set up their regional HQ at Singapore, and branch out into Malaysia just to deal with Malaysia market, even though the cost is higher in Singapore, tax rate, and overall cost after taking into corruption & red tape accounts makes it more economical to set up a HQ in Singapore."
ashestoashes,"  Today, 12:36 PM",New Member,Group: Junior Member,Posts: 9,Joined: May 2009,,i remember reading thailand will surpass malaysia in 1996but so surprised so many still willing to live in a bottom feeder country like malaysia      it's like spitting in the morning and lick it back by lunchtimego out to your better country and let people who appreciates it live here
Red_rustyjelly,"  Today, 12:37 PM",Getting Started,Group: Junior Member,Posts: 157,Joined: Feb 2017,,"good la, later we supply our own people there to work ask foreigner. Last time we import from indon, Philippines."
Vape [On],"  Today, 12:39 PM",Regular,Group: Senior Member,"Posts: 1,064",Joined: Nov 2015,,Br1m dah masuk ker
mirage2000,"  Today, 12:41 PM",New Member,Group: Junior Member,Posts: 28,Joined: May 2007,From: USJ,Nope not yet unless org kite breed till 60 million people then we will be like indon level
ashestoashes,"  Today, 12:43 PM",New Member,Group: Junior Member,Posts: 9,Joined: May 2009,,"diam la stalker. aku gaji 13k tak layak dapat br1mtak mcm kau. depan2 tersengih ambik tongkat, dia pusing belakang kau hentam anal fetish kaudah tau malaysia ni teruk sangat jangan la dok sini. buktikan negara lain kau agungkan tu lagi baik drpd tanah tempat tumpah darah ni"
advocado,"  Today, 12:49 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"exporting maids to Indon & Pinoy has been a satire joke around since MO1's days. but we all know it's gonna happen. so why not laugh at it, while we still can?"
6216,"  Today, 12:49 PM",Enthusiast,Group: Senior Member,Posts: 948,Joined: Mar 2014,,Cat bath? Best nyer...so cheap...RM10 get 1 bath
metaled,"  Today, 12:50 PM",Getting Started,Group: Junior Member,Posts: 134,Joined: Sep 2009,From: Ladang Nasi Lemak,"Years ago, the Thai goverment release this plan sort of like helping fresh graduate buying first car thing, with very low hire purchase loan qualification and interest with low downpayment. Within 2 year the used car market is flooded with alot of nearly new used car from the large quantity of people that fail to pay their loan and fucuk up their life. The plan is scrap immediately. More line of MRT/BTS is on the way coming soon though.There is a reason why they are the richest monarchy in the planet. Nearly all of the most profitable land in the whole of Thailand is own by the royal family, or Crown Property Bureau ??????????????????????????????????? . Best example is nearly every meter square of land in Siam district."
Lumiaaa,"  Today, 12:54 PM",Getting Started,Group: Junior Member,Posts: 96,Joined: Sep 2014,From: LYN,Yet when China invest in Malaysia ppl butthurt say tongsan take over everything
Red_rustyjelly,"  Today, 12:55 PM",Getting Started,Group: Junior Member,Posts: 157,Joined: Feb 2017,,last time some joker say scare we are slave under china company if we give them big. now slave under overseas how?
Lumiaaa,"  Today, 12:55 PM",Getting Started,Group: Junior Member,Posts: 96,Joined: Sep 2014,From: LYN,KL also got more LRT and MRT lines comming
Nebelung Valesti,"  Today, 12:58 PM",Getting Started,Group: Junior Member,Posts: 67,Joined: Aug 2008,From: KayTee,surpass la nak surpass pun.
advocado,"  Today, 12:58 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,China got invest in Malaysia?I think they come in take up all the gomen projects got la.Invest? if you say Geely buying Proton 49% shares is part of an investment. i guess you are correct.China go Africa build railways/ports etc FOC in return for use of few lands. Malaysia only give PRC company projects & money while they transfer the money out back to China. nothing comes in. local biz benefited 0 as even rice they bring in their own.
advocado,"  Today, 12:59 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,slave under Omputeh & ancestry countries better than slave under PRC gua.
sohailayhun,"  Today, 01:02 PM",New Member,Group: Junior Member,Posts: 25,Joined: Jan 2011,,M'sian getting fatter & fatterM'sian getting more relaxM'sian getting more lazyM'sian getting more tea breakM'sian getting more kopitiamM'sian getting more 20kM'sian getting more..........Sohchai betul
kamfoo,"  Today, 01:04 PM",Getting Started,Group: Junior Member,Posts: 171,Joined: Nov 2010,,555
Bill888,"  Today, 01:08 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2015,,Who knows what the future might hold. The government direction is important. We now sure lose to myanmar and Vietnam in term of foreign investments.
the white knight,"  Today, 01:08 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"NopeThailand's GDP per capita is 5,816.44 USD (2015) with GDP growth rate of 2.8% annual change (2015) While malaysia's is 9,766.17 USD (2015)  with GDP growth rate of 5.0% annual change (2015)They are on a lower base and growing at a slower rate.. Thailand wont surpass Malaysia anytime soon.. let alone in 5 years time.Also IMF observed ""Malaysia’s recent strong growth, high investment and improvements in business environment scorecards are impressive. ""https://www.imf.org/external/np/sec/pr/2016/pr1621.htmCoupled with our recent improvement in university rankinghttp://www.freemalaysiatoday.com/category/...-world-ranking/That means in the future also Thailand would be hard pressed to surpass us."
Red_rustyjelly,"  Today, 01:09 PM",Getting Started,Group: Junior Member,Posts: 157,Joined: Feb 2017,,ayam waiting to laugh loud loud. when time comes
geforce88,"  Today, 01:12 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,753",Joined: Jun 2009,,"will?already did, many years ago."
Zaxx_Yong,"  Today, 01:12 PM",Getting Started,Group: Junior Member,Posts: 65,Joined: Nov 2016,,"Tourism definitely Thai will ahead of usCuisine definitely Thai will ahead of usCorruption equally corruptedEngrand Bolehland ahead of themConsumer spending, Bolehland spend more than themInfrastructure Bolehland better than themLeng zhai, Bolehland more than themLeng lui, Thai more than usSelamat Datang definitely sound better than SawadeekapOverall, 5 years not enuf for them to catch us ...Sekian tak terima kasih"
guysmiley,"  Today, 01:15 PM",Getting Started,Group: Junior Member,Posts: 112,Joined: Dec 2012,,5 years? i thought we already behind thailand.
weretiger,"  Today, 01:17 PM",Foyuuuuuuuuuuuh,Group: Senior Member,"Posts: 1,098",Joined: Jan 2003,,it is ok ... bolehland toward taraf africa
advocado,"  Today, 01:19 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,whose the muppet in ur avatar?looks like that Yellow guy in Kamen Rider Suit.
apasarahannika,"  Today, 01:20 PM",New Member,Group: New Member,Posts: 3,Joined: Jan 2017,,"tak apa, cukur janji ada BR1M"
guysmiley,"  Today, 01:23 PM",Getting Started,Group: Junior Member,Posts: 112,Joined: Dec 2012,,"his name is guy smiley. in sesame street he is game host, news caster, weather man."
huaweie5830,"  Today, 01:25 PM",Enthusiast,Group: Senior Member,Posts: 910,Joined: Jan 2013,,I can't brainHow many china we have in this world
Timemuffin,"  Today, 01:28 PM",Getting Started,Group: Junior Member,Posts: 84,Joined: Jul 2011,,dari segi currency and amoi quality they are ahead of us already
Mikethebodo,"  Today, 01:36 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"Hong Kong is the worst of all, they have more land mass than Sg, and you know what they do with it? The greedy developers bought them all, and keep them so they can force the market to raise property prices. And when Hong Kong can reclaim more land to build affordable housing, you know what the stupid SAR did? They prefer to spend the money to build a superlong stupid bridge to Macao. WHo wants to go to Macao? I hate that place, the people there are the ruddest in the world.bolehland is decent? If you are a Chinese bizman wanting to bid some construction, it be hard, because u need certain lessen and partnership with u know who. its not exactly as easy as ABC to start a biz, if you want to tap in the food biz for all, you gotta have halal cert, and that sort of reduces the quality of your food as you can't source from your trusted suppliers."
hpteh,"  Today, 01:39 PM",Getting Started,Group: Junior Member,Posts: 110,Joined: Jul 2006,,Isn't that the biggest problem and why every countries are surpassing..?
RoyMcAvoy,"  Today, 01:40 PM",I'm much manlier than ur kpop/jpop wannabe bf,Group: Senior Member,"Posts: 1,718",Joined: Jan 2003,"From: Middle Earth, KL",LYN.Net Economics professor
PhakFuhZai,"  Today, 01:44 PM",pak beruang,Group: Senior Member,"Posts: 1,360",Joined: Apr 2011,,"True. But without needing to reach the mid-high tier like Francis Yeoh Unker Lim Vincent Tan and above,  chainis pretty much can survive by just being mediocre. Tell me if being mediocre can have the Malaysia equivalent quality of life in HK, SG, China, Taiwan or not."
ozak,"  Today, 01:46 PM",10k Club,Group: Senior Member,"Posts: 11,566",Joined: Jan 2005,,"With a bunch of low quality politician here, that is not far."
ctrl_alt_del,"  Today, 01:49 PM",On my way,Group: Senior Member,Posts: 578,Joined: Jan 2005,,Already surpassed Malaysia in terms of firearm ownership.
ctrl_alt_del,"  Today, 01:50 PM",On my way,Group: Senior Member,Posts: 578,Joined: Jan 2005,,Really? 1 Baht worth more than RM1?
angelgemini,"  Today, 01:51 PM",...,Group: Senior Member,"Posts: 1,189",Joined: Jun 2005,From: Malaysia,"stop all this nonsense ba.50 years, later maybe.Vietnam and Thai still having the hard time to feed full all their citizen.Vietnam and Thai do have super rich that make the GDP up, but majority is still at the bottom.they do working super super hard to survive and feed their family full."
Jamesmeepok,"  Today, 01:51 PM",New Member,Group: New Member,Posts: 1,Joined: Nov 2015,,"Before proton came into existence in 80s, malaysia got the chance of becoming Detroit of aseanThanks to madey, father of thailand automotive industry"
Timemuffin,"  Today, 01:52 PM",Getting Started,Group: Junior Member,Posts: 84,Joined: Jul 2011,,10 bath = Rm 1.26
ctrl_alt_del,"  Today, 01:53 PM",On my way,Group: Senior Member,Posts: 578,Joined: Jan 2005,,Cukur not RM 10  = 1.26 Baht
advocado,"  Today, 01:57 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,coincidence they dress alike ke?
Mikethebodo,"  Today, 02:07 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"I believe by being mediocre yes, we can match SG and HK but I dunno about China and Taiwan, never work there b4.But I can tell you about HK. I work there very frequently. I used to coordinate work with a lot of HK management trainees who have exceptional results and are posted overseas to lead local offices because of their so-called proficiency. Some of them are so stupid and ridiculously egoistical, childlish to the max, that they cause the local office to lose money. Yet the idiotic head office still give them another chance. I also seen HK bosses in HK think like a couple of idiots too. The decisions they make are ludicrious. That is why I believe, if we all work on mediocre status we can easily catch up to HK. But unfortunately most of us dun work mediocre. Most of us are below par."
yhtan,"  Today, 02:10 PM",Look at all my stars!!,Group: Senior Member,"Posts: 7,983",Joined: Sep 2005,From: lolyat,"Oh thanks, i didn't know this, basically the political fighting has halt Thailand moving forward for the past 5-6 years. But still tourism did perform well.MRT is a must for them, their traffic is much much worse than KL. Even the Toll Road also much more expensive than Malaysia tbh.The Thai Family do not need to pay income tax, even with their investment arm Crown Property Bureau. That is why Thaksin rising was a threat to the Royal Family and quickly dispelled him off. With this new Thai King, i don't know how things can be solve in future with the disparity of rich and poor."
khaimitoban,"  Today, 02:18 PM",New Member,Group: New Member,Posts: 1,Joined: Apr 2009,,Sound like a shithole
spookygorilla,"  Today, 02:31 PM",New Member,Group: New Member,Posts: 0,Joined: May 2017,,"Is this one of the daily 'bash Malaysia' thread with the usual doomsday soothsayer TS that magically conjures facts based from anecdotes?I was expecting something better TS, shame on you.At least provide the numbers and reliable facts to promote healthy discussion."
advocado,"  Today, 02:40 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,no need numbers. just continue sit on where you are sitting and wait for 5 years. no need to do anything.
zstan,"  Today, 02:50 PM",10k Club,Group: Senior Member,"Posts: 11,973",Joined: Nov 2007,,Small bath house?   it's not even a residential area.
guysmiley,"  Today, 02:58 PM",Getting Started,Group: Junior Member,Posts: 112,Joined: Dec 2012,,the eye brows!
0168257061,"  Today, 02:59 PM",10k Club,Group: Senior Member,"Posts: 14,183",Joined: Jul 2007,From: Tongshan,"bro, sometimes I wonder.you really that much time to type that long whole day?no need work ar?"
advocado,"  Today, 03:01 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"say wot u wanna say, no need be discrete."
G3-X,"  Today, 03:04 PM",G Three X,Group: Senior Member,Posts: 632,Joined: Jan 2003,"From: Thành ph? H? Chí Minh, Vi?t Nam",AKB48 Thai Version SRnnOeYmbGw
quartre88,"  Today, 03:06 PM",Getting Started,Group: Junior Member,Posts: 90,Joined: Feb 2007,From: Bukit Padang Mental Hospital,"lama sudah surpass.they smart.last time kedah naungan them, trade to brits so they wont kena kacau.ww2 jepon wana invade, let them pass red carpet to msia so wont kena kacau."
